evaluation_id,song,original_mix_name,mix_id,participant_id,evaluator_institution_code,mixer_identity_fields,self_rating_identifiable,self_rating_flag,evidence,exclusion_feasible,notes
evaluation_04f3f91a5b7e,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_qm_qm_9,QM,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_d86145d635a3,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_qm_qm_2,QM,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_a12b12370d42,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_qm_qm_18,QM,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_1946c2beaacc,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_smc_smc_6,SMC,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6f097ad88adb,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_smc_smc_5,SMC,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_5fa3e79cef2f,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_smc_smc_20,SMC,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_59895b357061,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_smc_smc_24,SMC,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_478c310222e5,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_smc_smc_8,SMC,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_a16e7af82771,I'd Like To Know,PXL-S5,mix_82d60d7c7fc5,participant_smc_smc_21,SMC,mixer_id=PXL-S5; legacy_mix_code=PXL-S5; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_c2fcb48c5f96,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_s6,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_88815cf8fa1f,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_s7,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_cdada3d99d8e,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_s2,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6c6ad18855cb,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_l2,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_7eff1dc4d649,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_s1,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6269c3f4b8e0,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_l5,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_2720ef15d2c2,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_l1,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_2816ec99bcc6,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_s5,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_2eb6ed06347e,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_s3,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6785ba5e6032,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_pro,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_73a711b86eab,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_l3,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_427884fd2aba,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_s4,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_2b549597542e,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_pxl_pxl_l4,PXL,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_4756cb435def,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_17,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_1883fa644596,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_12,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9dabbec4da57,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_11,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_3f1e619fb43f,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_14,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_582c6d697d54,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_1,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_550797d08ec3,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_15,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_f9ee362609d7,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_3,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ed832457bfc3,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_6,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_911d4bdbd51c,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_9,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_61699f26fb11,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_2,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9737cf860ba0,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_qm_qm_18,QM,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ddb1ce933d45,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_smc_smc_6,SMC,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_d7dfea1a9226,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_smc_smc_5,SMC,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ba175712d685,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_smc_smc_20,SMC,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_7ba235838319,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_smc_smc_24,SMC,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_023ad5935980,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_smc_smc_8,SMC,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_4d27c071bc20,I'd Like To Know,PXL-S6,mix_ab8babdfa183,participant_smc_smc_21,SMC,mixer_id=PXL-S6; legacy_mix_code=PXL-S6; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_45e00e8db641,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_s6,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_40d9de85fe39,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_s7,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_7c92d3584ba3,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_s2,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_e756a5bd320e,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_l2,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_071c25b94378,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_s1,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_7168398821da,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_l5,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9e20b741e2ea,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_l1,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_867c647ffe03,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_s5,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9d6b65cef32c,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_s3,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_23b0ea7a477c,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_pro,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_8c6fac00e3fa,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_l3,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_34e013d959b3,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_s4,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_d54525100842,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_pxl_pxl_l4,PXL,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9edbee9ea20a,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_17,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_595f69357a9f,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_12,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_033263fbe628,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_11,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_1c9b8663b8bd,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_14,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_b86d48ac062c,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_1,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_f6c7cfe2f1ec,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_15,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6b14fad2c51d,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_3,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_25bbe37669df,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_6,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_1981dcd472f8,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_9,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_cf9d9faf3c79,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_2,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_0a5e5b5e3491,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_qm_qm_18,QM,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9b778d88c6dd,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_smc_smc_6,SMC,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ff55e458eb4d,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_smc_smc_5,SMC,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ca20c58ff708,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_smc_smc_20,SMC,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_61a7755d92d1,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_smc_smc_24,SMC,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_4ccf0a78b3fa,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_smc_smc_8,SMC,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_98a8b0215fe6,I'd Like To Know,PXL-S7,mix_b393d3919c78,participant_smc_smc_21,SMC,mixer_id=PXL-S7; legacy_mix_code=PXL-S7; mixer_institution_code=PXL,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_1614767f8b16,Vermont,DU-O2,mix_94dea4d9516e,participant_qm_qm_17,QM,mixer_id=DU-O2; legacy_mix_code=DU-O2; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_f81d31da7076,Vermont,DU-O2,mix_94dea4d9516e,participant_qm_qm_11,QM,mixer_id=DU-O2; legacy_mix_code=DU-O2; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6ec087bfc59a,Vermont,DU-O2,mix_94dea4d9516e,participant_qm_qm_15,QM,mixer_id=DU-O2; legacy_mix_code=DU-O2; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_f19233207da0,Vermont,DU-O2,mix_94dea4d9516e,participant_qm_qm_3,QM,mixer_id=DU-O2; legacy_mix_code=DU-O2; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_41ac51b62d05,Vermont,DU-O2,mix_94dea4d9516e,participant_qm_qm_6,QM,mixer_id=DU-O2; legacy_mix_code=DU-O2; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
