trial_id,presentation_label,phase3_stimulus_id,phase6b_stimulus_id,phase3_mix_id,phase6b_mix_id,phase3_observed_rating,phase6b_human_rating,stimulus_match,mix_match,rating_match,aligned
P013__trial_03,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,76.0,76,True,True,True,True
P013__trial_03,B,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,76.0,76,True,True,True,True
P013__trial_03,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,76.0,76,True,True,True,True
P013__trial_03,D,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,76.0,76,True,True,True,True
P013__trial_03,E,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,76.0,76,True,True,True,True
P013__trial_04,A,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,37.0,37,True,True,True,True
P013__trial_04,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,76.0,76,True,True,True,True
P013__trial_04,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,76.0,76,True,True,True,True
P013__trial_04,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,76.0,76,True,True,True,True
P013__trial_04,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,76.0,76,True,True,True,True
P013__trial_05,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,76.0,76,True,True,True,True
P013__trial_05,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,76.0,76,True,True,True,True
P013__trial_05,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,76.0,76,True,True,True,True
P013__trial_05,D,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,76.0,76,True,True,True,True
P013__trial_05,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,76.0,76,True,True,True,True
P013__trial_06,A,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,95.0,95,True,True,True,True
P013__trial_06,B,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,73.0,73,True,True,True,True
P013__trial_06,C,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,37.0,37,True,True,True,True
P013__trial_06,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,100.0,100,True,True,True,True
P013__trial_06,E,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,79.0,79,True,True,True,True
P014__trial_01,A,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,23.0,23,True,True,True,True
P014__trial_01,B,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,0.0,0,True,True,True,True
P014__trial_01,C,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,80.0,80,True,True,True,True
P014__trial_01,D,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,44.0,44,True,True,True,True
P014__trial_01,E,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,100.0,100,True,True,True,True
P014__trial_02,A,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,21.0,21,True,True,True,True
P014__trial_02,B,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,7.0,7,True,True,True,True
P014__trial_02,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,55.0,55,True,True,True,True
P014__trial_02,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,83.0,83,True,True,True,True
P014__trial_02,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,100.0,100,True,True,True,True
P014__trial_03,A,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,44.0,44,True,True,True,True
P014__trial_03,B,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,60.0,60,True,True,True,True
P014__trial_03,C,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,11.0,11,True,True,True,True
P014__trial_03,D,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,76.0,76,True,True,True,True
P014__trial_03,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,100.0,100,True,True,True,True
P014__trial_04,A,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,53.0,53,True,True,True,True
P014__trial_04,B,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,27.0,27,True,True,True,True
P014__trial_04,C,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,61.0,61,True,True,True,True
P014__trial_04,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,77.0,77,True,True,True,True
P014__trial_04,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,100.0,100,True,True,True,True
P014__trial_05,A,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,31.0,31,True,True,True,True
P014__trial_05,B,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,50.0,50,True,True,True,True
P014__trial_05,C,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,64.0,64,True,True,True,True
P014__trial_05,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,15.0,15,True,True,True,True
P014__trial_05,E,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,88.0,88,True,True,True,True
P014__trial_06,A,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,4.0,4,True,True,True,True
P014__trial_06,B,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,76.0,76,True,True,True,True
P014__trial_06,C,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,61.0,61,True,True,True,True
P014__trial_06,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,17.0,17,True,True,True,True
P014__trial_06,E,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,100.0,100,True,True,True,True
P015__trial_01,A,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,100.0,100,True,True,True,True
P015__trial_01,B,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,50.0,50,True,True,True,True
P015__trial_01,C,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,79.0,79,True,True,True,True
P015__trial_01,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,43.0,43,True,True,True,True
P015__trial_01,E,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,89.0,89,True,True,True,True
P015__trial_02,A,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,54.0,54,True,True,True,True
P015__trial_02,B,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,76.0,76,True,True,True,True
P015__trial_02,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,86.0,86,True,True,True,True
P015__trial_02,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,99.0,99,True,True,True,True
P015__trial_02,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,65.0,65,True,True,True,True
P015__trial_03,A,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,53.0,53,True,True,True,True
P015__trial_03,B,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,63.0,63,True,True,True,True
P015__trial_03,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,86.0,86,True,True,True,True
P015__trial_03,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,97.0,97,True,True,True,True
P015__trial_03,E,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,76.0,76,True,True,True,True
P015__trial_04,A,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,100.0,100,True,True,True,True
P015__trial_04,B,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,64.0,64,True,True,True,True
P015__trial_04,C,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,51.0,51,True,True,True,True
P015__trial_04,D,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,75.0,75,True,True,True,True
P015__trial_04,E,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,85.0,85,True,True,True,True
P015__trial_05,A,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,77.0,77,True,True,True,True
P015__trial_05,B,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,91.0,91,True,True,True,True
P015__trial_05,C,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,55.0,55,True,True,True,True
P015__trial_05,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,66.0,66,True,True,True,True
P015__trial_05,E,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,100.0,100,True,True,True,True
P015__trial_06,A,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,66.0,66,True,True,True,True
P015__trial_06,B,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,100.0,100,True,True,True,True
P015__trial_06,C,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,25.0,25,True,True,True,True
P015__trial_06,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,92.0,92,True,True,True,True
P015__trial_06,E,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,74.0,74,True,True,True,True
P016__trial_01,A,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,61.0,61,True,True,True,True
P016__trial_01,B,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,48.0,48,True,True,True,True
P016__trial_01,C,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,24.0,24,True,True,True,True
P016__trial_01,D,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,75.0,75,True,True,True,True
P016__trial_01,E,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,48.0,48,True,True,True,True
P016__trial_02,A,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,47.0,47,True,True,True,True
P016__trial_02,B,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,59.0,59,True,True,True,True
P016__trial_02,C,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,69.0,69,True,True,True,True
P016__trial_02,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,23.0,23,True,True,True,True
P016__trial_02,E,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,34.0,34,True,True,True,True
P016__trial_03,A,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,51.0,51,True,True,True,True
P016__trial_03,B,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,27.0,27,True,True,True,True
P016__trial_03,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,72.0,72,True,True,True,True
P016__trial_03,D,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,37.0,37,True,True,True,True
P016__trial_03,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,60.0,60,True,True,True,True
P016__trial_04,A,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,71.0,71,True,True,True,True
P016__trial_04,B,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,22.0,22,True,True,True,True
P016__trial_04,C,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,20.0,20,True,True,True,True
P016__trial_04,D,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,26.0,26,True,True,True,True
P016__trial_04,E,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,79.0,79,True,True,True,True
P016__trial_05,A,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,49.0,49,True,True,True,True
P016__trial_05,B,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,40.0,40,True,True,True,True
P016__trial_05,C,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,59.0,59,True,True,True,True
P016__trial_05,D,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,30.0,30,True,True,True,True
P016__trial_05,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,22.0,22,True,True,True,True
P016__trial_06,A,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,61.0,61,True,True,True,True
P016__trial_06,B,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,73.0,73,True,True,True,True
P016__trial_06,C,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,45.0,45,True,True,True,True
P016__trial_06,D,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,55.0,55,True,True,True,True
P016__trial_06,E,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,55.0,55,True,True,True,True
P017__trial_01,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,100.0,100,True,True,True,True
P017__trial_01,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,71.0,71,True,True,True,True
P017__trial_01,C,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,21.0,21,True,True,True,True
P017__trial_01,D,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,49.0,49,True,True,True,True
P017__trial_01,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,0.0,0,True,True,True,True
P017__trial_02,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,100.0,100,True,True,True,True
P017__trial_02,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,100.0,100,True,True,True,True
P017__trial_02,C,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,73.0,73,True,True,True,True
P017__trial_02,D,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,100.0,100,True,True,True,True
P017__trial_02,E,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,73.0,73,True,True,True,True
P017__trial_03,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,49.0,49,True,True,True,True
P017__trial_03,B,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,88.0,88,True,True,True,True
P017__trial_03,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,100.0,100,True,True,True,True
P017__trial_03,D,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,75.0,75,True,True,True,True
P017__trial_03,E,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,0.0,0,True,True,True,True
P017__trial_04,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,11.0,11,True,True,True,True
P017__trial_04,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P017__trial_04,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,72.0,72,True,True,True,True
P017__trial_04,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,100.0,100,True,True,True,True
P017__trial_04,E,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,24.0,24,True,True,True,True
P017__trial_05,A,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,71.0,71,True,True,True,True
P017__trial_05,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,86.0,86,True,True,True,True
P017__trial_05,C,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,100.0,100,True,True,True,True
P017__trial_05,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,50.0,50,True,True,True,True
P017__trial_05,E,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,0.0,0,True,True,True,True
P017__trial_06,A,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,73.0,73,True,True,True,True
P017__trial_06,B,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,100.0,100,True,True,True,True
P017__trial_06,C,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,26.0,26,True,True,True,True
P017__trial_06,D,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,0.0,0,True,True,True,True
P017__trial_06,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,13.0,13,True,True,True,True
P018__trial_01,A,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,100.0,100,True,True,True,True
P018__trial_01,B,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,100.0,100,True,True,True,True
P018__trial_01,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,100.0,100,True,True,True,True
P018__trial_01,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,100.0,100,True,True,True,True
P018__trial_01,E,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,100.0,100,True,True,True,True
P018__trial_02,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,76.0,76,True,True,True,True
P018__trial_02,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,70.0,70,True,True,True,True
P018__trial_02,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,62.0,62,True,True,True,True
P018__trial_02,D,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,77.0,77,True,True,True,True
P018__trial_02,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,62.0,62,True,True,True,True
P018__trial_03,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,0.0,0,True,True,True,True
P018__trial_03,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,0.0,0,True,True,True,True
P018__trial_03,C,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,0.0,0,True,True,True,True
P018__trial_03,D,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,0.0,0,True,True,True,True
P018__trial_03,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,0.0,0,True,True,True,True
P018__trial_04,A,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P018__trial_04,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,0.0,0,True,True,True,True
P018__trial_04,C,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,0.0,0,True,True,True,True
P018__trial_04,D,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,0.0,0,True,True,True,True
P018__trial_04,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,0.0,0,True,True,True,True
P018__trial_05,A,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,100.0,100,True,True,True,True
P018__trial_05,B,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,100.0,100,True,True,True,True
P018__trial_05,C,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,100.0,100,True,True,True,True
P018__trial_05,D,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,100.0,100,True,True,True,True
P018__trial_05,E,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,100.0,100,True,True,True,True
P018__trial_06,A,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,73.0,73,True,True,True,True
P018__trial_06,B,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,74.0,74,True,True,True,True
P018__trial_06,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,47.0,47,True,True,True,True
P018__trial_06,D,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,61.0,61,True,True,True,True
P018__trial_06,E,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,60.0,60,True,True,True,True
P019__trial_01,A,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P019__trial_01,B,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,80.0,80,True,True,True,True
P019__trial_01,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,21.0,21,True,True,True,True
P019__trial_01,D,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,100.0,100,True,True,True,True
P019__trial_01,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,61.0,61,True,True,True,True
P019__trial_02,A,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,93.0,93,True,True,True,True
P019__trial_02,B,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,13.0,13,True,True,True,True
P019__trial_02,C,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,65.0,65,True,True,True,True
P019__trial_02,D,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,86.0,86,True,True,True,True
P019__trial_02,E,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,80.0,80,True,True,True,True
P019__trial_03,A,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,91.0,91,True,True,True,True
P019__trial_03,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,6.0,6,True,True,True,True
P019__trial_03,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,43.0,43,True,True,True,True
P019__trial_03,D,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,22.0,22,True,True,True,True
P019__trial_03,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,83.0,83,True,True,True,True
P019__trial_04,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,30.0,30,True,True,True,True
