evaluation_id,song,original_mix_name,mix_id,participant_id,evaluator_institution_code,mixer_identity_fields,self_rating_identifiable,self_rating_flag,evidence,exclusion_feasible,notes
evaluation_3629d4c8cfe3,Lead Me,McG-A,mix_9346b5d4ade2,participant_mcg_mg9,McG,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_66726e6025f4,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_21,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_191d46803061,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_11,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_7b301e26cf1e,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_16,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6440ca464b80,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_1,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_3d0d15a353ac,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_6,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_64b0354068d9,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_18,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6fdc13acd681,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_3,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_294cef1500b3,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_9,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_12f019a729dd,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_13,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_b431f47824d4,Lead Me,McG-A,mix_9346b5d4ade2,participant_qm_qm_20,QM,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_eb80b924ed76,Lead Me,McG-A,mix_9346b5d4ade2,participant_smc_smc_25,SMC,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9995c5b54755,Lead Me,McG-A,mix_9346b5d4ade2,participant_smc_smc_1,SMC,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_05e13edddc1c,Lead Me,McG-A,mix_9346b5d4ade2,participant_smc_smc_13,SMC,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_c4d6788e711f,Lead Me,McG-A,mix_9346b5d4ade2,participant_smc_smc_0,SMC,mixer_id=McG-A; legacy_mix_code=McG-A; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_921c338cd047,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_n,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_459ceedea189,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_suba,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_0895d817b8e2,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg2,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6ef64e5adc2e,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_m,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_e6c84fc57ee6,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg6,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_140547a971f0,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_i,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_dde7e940ecfe,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_pro2,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_a89fabbe5cc1,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_l,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_43b1bd139ffa,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg8,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9e3893f09832,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_subc,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9bb994283e7e,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_p,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_81e04ade59d7,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_k,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_2ad56bece314,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg7,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_3c0722fe7c4c,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg3,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6ce22c24605a,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg5,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_321cbbd4fe8c,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_subd,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_148fd2f45c47,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_j,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_e606cd3479c8,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_o,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_fe47fbfcfbfa,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg4,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_8144b04edd5a,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_subh,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_186ac4545186,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg1,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_c799c207f60d,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mcg_pro1,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_a3f5c784552e,Lead Me,McG-B,mix_5aa762fa5def,participant_mcg_mg9,McG,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_aaee99071cc9,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_21,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_665882f0eee6,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_11,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_2d82383efb9b,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_16,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_223e73551926,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_1,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_a9ecf9848d98,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_6,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_cd71b8c56767,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_18,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_dada042c9f9b,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_3,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6b4f9f2eef31,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_9,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_42ec535f0bcf,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_13,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9bb25eb3e284,Lead Me,McG-B,mix_5aa762fa5def,participant_qm_qm_20,QM,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_cd51fbc5af39,Lead Me,McG-B,mix_5aa762fa5def,participant_smc_smc_25,SMC,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_24631340e075,Lead Me,McG-B,mix_5aa762fa5def,participant_smc_smc_1,SMC,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_26e795fccc6e,Lead Me,McG-B,mix_5aa762fa5def,participant_smc_smc_13,SMC,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_339d28ad10b4,Lead Me,McG-B,mix_5aa762fa5def,participant_smc_smc_0,SMC,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_722bf4caf4be,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_a4,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6b16d4c41b64,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_b5,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_67bdb5b1bca2,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_a2,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_fd4adaed62af,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_b2,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_d118208a99f2,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_a5,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9e23771978f6,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_a1,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_0cbe93b2432b,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_b3,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_49671a287f1b,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_b4,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_461259fc969c,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_b1,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_252dbd683446,Lead Me,McG-B,mix_5aa762fa5def,participant_ucp_ucp_a3,UCP,mixer_id=McG-B; legacy_mix_code=McG-B; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_dc6318a7b5fc,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_j,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6ac9f4a137b6,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_5,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_725f18ae4478,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_d,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_0f8115a7a935,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_c,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9f8e87d526a9,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_l,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_0bcfb1b06e00,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_b,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_bc15671a7731,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_pro,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_36359e475fb2,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_f,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6c1fef3ad970,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_g,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_48470cb99a8f,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_h,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_53dbff2d0c31,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_i,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6e141abd7dcf,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_a,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_f2172bb1eae9,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_e,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_bc0dc4e4e28a,Lead Me,McG-C,mix_7b5a2d66116b,participant_cns_cns_k,CNS,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_761a684fabf6,Lead Me,McG-C,mix_7b5a2d66116b,participant_mcg_mcg_n,McG,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_964fb264e59f,Lead Me,McG-C,mix_7b5a2d66116b,participant_mcg_mcg_suba,McG,mixer_id=McG-C; legacy_mix_code=McG-C; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
